Order ID,Order Date,Ship Date,DateKey,CustomerKey,ProductKey,GeoKey,Sales,Profit,Quantity,Discount,Shipping Cost,Payment Mode
ORD-101477,2024-06-08,2024-06-14,20240608,479,2,19,1422.0,-232.21,3,0.25,28.24,Debit Card
ORD-101478,2023-06-29,2023-07-01,20230629,562,9,31,1172.33,153.61,1,0.1,30.04,Online
ORD-101479,2022-06-28,2022-07-01,20220628,383,19,38,16.68,1.7,2,0.0,16.58,Debit Card
ORD-101480,2023-05-26,2023-05-29,20230526,61,31,16,493.36,67.45,2,0.15,18.73,Credit Card
ORD-101481,2023-08-15,2023-08-19,20230815,492,7,15,2143.38,651.8,5,0.1,36.15,UPI
ORD-101482,2023-10-17,2023-10-19,20231017,100,32,5,114.7,39.36,3,0.0,18.62,UPI
ORD-101483,2023-10-18,2023-10-19,20231018,712,4,3,182.4,42.85,1,0.1,13.08,Credit Card
ORD-101484,2022-06-21,2022-06-27,20220621,850,3,26,3443.2,776.49,3,0.05,44.13,Credit Card
ORD-101485,2024-07-07,2024-07-11,20240707,136,17,11,118.69,19.91,1,0.2,10.94,Online
ORD-101486,2022-06-09,2022-06-13,20220609,71,24,17,21.37,3.76,2,0.0,16.12,Credit Card
ORD-101487,2023-06-05,2023-06-08,20230605,424,10,21,238.91,87.54,8,0.0,36.59,Online
ORD-101488,2023-01-17,2023-01-23,20230117,631,16,30,419.53,85.29,1,0.0,20.02,Credit Card
ORD-101489,2022-02-03,2022-02-07,20220203,86,4,32,265.51,46.74,2,0.25,18.19,Credit Card
ORD-101490,2023-04-28,2023-05-01,20230428,95,21,5,13.38,1.56,1,0.1,9.31,UPI
ORD-101491,2024-07-14,2024-07-18,20240714,325,15,6,85.32,23.93,1,0.0,12.07,Online
ORD-101492,2023-07-25,2023-07-28,20230725,63,29,14,1969.04,341.53,3,0.15,36.86,Credit Card
ORD-101493,2023-05-27,2023-05-31,20230527,459,32,2,251.55,93.72,6,0.0,19.72,Cash
ORD-101494,2023-06-28,2023-07-01,20230628,788,30,12,745.08,180.01,3,0.1,17.89,Credit Card
ORD-101495,2024-07-07,2024-07-10,20240707,530,27,5,48.73,2.25,1,0.25,14.45,Cash
ORD-101496,2023-06-15,2023-06-19,20230615,799,7,25,1681.93,543.46,4,0.05,33.09,Online
ORD-101497,2024-05-31,2024-06-05,20240531,433,5,20,155.01,33.81,1,0.05,14.13,Debit Card
ORD-101498,2024-11-15,2024-11-20,20241115,36,8,26,397.47,97.94,3,0.0,15.44,Cash
ORD-101499,2022-09-24,2022-09-27,20220924,179,23,38,11.7,1.88,2,0.05,10.67,Debit Card
ORD-101500,2024-07-29,2024-08-05,20240729,77,15,20,486.68,153.24,6,0.0,21.03,Credit Card
ORD-101501,2023-12-09,2023-12-14,20231209,641,25,32,35.51,8.0,1,0.0,13.68,Online
ORD-101502,2024-04-23,2024-04-24,20240423,147,12,24,844.26,160.94,2,0.0,22.61,Credit Card
ORD-101503,2024-01-28,2024-02-01,20240128,482,2,19,567.36,161.49,1,0.05,24.92,Credit Card
ORD-101504,2023-10-12,2023-10-14,20231012,533,6,25,1693.77,364.02,2,0.0,24.61,Credit Card
ORD-101505,2024-09-23,2024-09-26,20240923,354,29,9,759.13,172.69,1,0.0,27.14,Cash
ORD-101506,2024-04-14,2024-04-19,20240414,210,6,40,1757.08,374.87,2,0.0,33.38,Debit Card
ORD-101507,2024-01-22,2024-01-26,20240122,397,18,24,339.56,95.44,3,0.0,18.38,Cash
ORD-101508,2024-09-22,2024-09-25,20240922,599,27,4,172.51,25.2,3,0.15,21.66,Debit Card
ORD-101509,2023-04-09,2023-04-13,20230409,351,18,40,221.43,52.85,2,0.1,13.49,Credit Card
ORD-101510,2024-10-08,2024-10-12,20241008,624,4,1,159.75,29.67,1,0.2,15.65,Credit Card
ORD-101511,2023-08-15,2023-08-18,20230815,673,1,23,487.49,128.44,2,0.0,23.03,Cash
ORD-101512,2022-09-30,2022-10-05,20220930,658,20,18,12.36,2.1,2,0.0,10.95,Credit Card
ORD-101513,2022-04-28,2022-04-30,20220428,258,23,33,5.07,-2.03,1,0.15,12.17,Debit Card
ORD-101514,2023-12-22,2023-12-27,20231222,74,29,40,1265.9,191.62,2,0.2,31.22,Credit Card
ORD-101515,2023-04-08,2023-04-11,20230408,281,26,21,46.42,12.88,4,0.0,17.58,Credit Card
ORD-101516,2022-04-18,2022-04-25,20220418,312,10,24,63.59,20.72,2,0.0,17.12,Debit Card
ORD-101517,2024-01-22,2024-01-25,20240122,31,15,3,81.1,20.36,1,0.05,13.66,Online
ORD-101518,2022-03-25,2022-03-26,20220325,545,17,28,149.19,37.5,1,0.0,12.22,Debit Card
ORD-101519,2022-12-21,2022-12-25,20221221,44,13,9,255.21,71.79,3,0.1,20.93,Credit Card
ORD-101520,2023-01-31,2023-02-04,20230131,763,17,20,420.65,101.54,3,0.05,22.38,Credit Card
ORD-101521,2023-05-09,2023-05-12,20230509,466,17,9,276.46,72.01,2,0.0,15.43,Debit Card
ORD-101522,2023-06-11,2023-06-17,20230611,3,24,28,18.84,3.58,2,0.0,13.45,Cash
ORD-101523,2023-12-02,2023-12-07,20231202,320,20,14,20.3,-0.05,4,0.2,23.34,Credit Card
ORD-101524,2024-07-25,2024-07-26,20240725,346,24,38,8.2,-0.29,1,0.15,9.72,Credit Card
ORD-101525,2023-10-11,2023-10-12,20231011,354,3,20,2093.22,381.59,2,0.15,46.05,Credit Card
ORD-101526,2023-01-19,2023-01-22,20230119,473,22,29,12.36,1.85,1,0.0,9.54,Credit Card
ORD-101527,2024-05-08,2024-05-13,20240508,534,10,16,56.15,17.81,2,0.0,16.49,Credit Card
ORD-101528,2022-07-13,2022-07-17,20220713,232,11,28,184.42,54.43,4,0.1,23.64,Credit Card
ORD-101529,2022-06-28,2022-07-03,20220628,588,3,23,1238.78,297.0,1,0.0,36.27,Credit Card
ORD-101530,2024-03-16,2024-03-19,20240316,162,23,28,9.98,0.32,2,0.15,11.62,Debit Card
ORD-101531,2024-08-29,2024-09-01,20240829,712,25,5,69.66,18.34,2,0.05,15.27,Debit Card
ORD-101532,2024-11-19,2024-11-21,20241119,244,13,3,84.5,24.28,1,0.0,15.13,Credit Card
ORD-101533,2024-03-28,2024-04-01,20240328,749,10,40,28.5,7.84,1,0.0,11.8,Online
ORD-101534,2024-10-27,2024-10-29,20241027,42,20,37,11.97,0.84,2,0.05,13.32,Cash
ORD-101535,2024-06-13,2024-06-16,20240613,117,13,5,345.79,98.96,4,0.1,23.54,Debit Card
ORD-101536,2024-05-05,2024-05-11,20240505,560,32,15,126.77,45.29,3,0.0,15.48,Credit Card
ORD-101537,2024-03-11,2024-03-15,20240311,365,22,6,35.52,8.06,3,0.05,17.56,Credit Card
ORD-101538,2023-05-29,2023-06-01,20230529,787,25,39,55.93,11.74,2,0.15,14.4,Debit Card
ORD-101539,2024-04-20,2024-04-27,20240420,759,4,18,161.21,32.87,1,0.15,16.63,Online
ORD-101540,2022-01-21,2022-01-25,20220121,497,12,33,1785.64,310.8,4,0.05,30.34,Credit Card
ORD-101541,2023-09-08,2023-09-13,20230908,75,8,15,114.9,19.61,1,0.1,16.2,Online
ORD-101542,2022-07-04,2022-07-07,20220704,768,14,14,93.05,37.81,4,0.05,19.59,Credit Card
ORD-101543,2024-12-27,2024-12-29,20241227,140,1,19,175.71,22.45,1,0.3,16.17,Debit Card
ORD-101544,2024-08-18,2024-08-21,20240818,774,27,4,241.06,38.2,4,0.15,21.73,Online
ORD-101545,2024-08-23,2024-08-28,20240823,850,1,3,230.38,50.35,1,0.1,14.11,Online
ORD-101546,2023-03-17,2023-03-20,20230317,190,8,30,116.09,21.34,1,0.1,12.0,Credit Card
ORD-101547,2024-05-17,2024-05-20,20240517,264,30,28,496.18,117.64,2,0.1,18.3,Credit Card
ORD-101548,2024-12-19,2024-12-22,20241219,88,16,15,728.33,139.57,2,0.05,17.41,Online
ORD-101549,2023-07-11,2023-07-13,20230711,342,25,35,101.53,30.55,3,0.0,17.14,Credit Card
ORD-101550,2022-05-07,2022-05-09,20220507,137,19,3,39.57,9.37,5,0.05,21.83,Credit Card
ORD-101551,2024-07-21,2024-07-25,20240721,772,2,28,1188.64,371.51,2,0.0,25.29,Credit Card
ORD-101552,2023-11-07,2023-11-10,20231107,802,15,24,219.69,63.26,3,0.05,13.84,Debit Card
ORD-101553,2024-02-22,2024-02-26,20240222,311,31,11,287.79,55.67,1,0.0,13.62,Online
ORD-101554,2023-04-16,2023-04-17,20230416,10,23,16,11.59,0.97,2,0.0,13.78,Debit Card
ORD-101555,2022-07-27,2022-07-30,20220727,601,26,13,33.54,8.59,3,0.0,14.75,Credit Card
ORD-101556,2023-01-13,2023-01-18,20230113,71,20,18,12.19,1.35,2,0.0,12.86,Debit Card
ORD-101557,2022-06-21,2022-06-25,20220621,192,14,21,115.55,47.11,5,0.05,23.87,Credit Card
ORD-101558,2023-02-11,2023-02-13,20230211,807,28,28,35.05,5.39,3,0.1,18.66,Online
ORD-101559,2024-11-28,2024-12-02,20241128,638,12,11,397.06,47.46,1,0.15,23.21,Online
ORD-101560,2023-08-10,2023-08-13,20230810,620,9,39,2393.71,418.59,2,0.0,35.08,Online
ORD-101561,2022-06-05,2022-06-07,20220605,222,12,34,2816.04,551.85,6,0.0,32.45,Debit Card
ORD-101562,2023-10-02,2023-10-06,20231002,40,5,14,129.63,19.21,1,0.2,15.49,Debit Card
ORD-101563,2022-12-17,2022-12-18,20221217,620,13,5,750.0,253.35,8,0.0,26.13,Debit Card
ORD-101564,2022-02-23,2022-02-27,20220223,137,1,16,382.51,69.19,2,0.2,20.89,Debit Card
ORD-101565,2024-05-02,2024-05-06,20240502,176,6,4,3605.11,778.08,4,0.0,42.98,Online
ORD-101566,2024-07-30,2024-08-03,20240730,280,25,23,86.97,18.5,3,0.2,16.72,Online
ORD-101567,2022-06-15,2022-06-18,20220615,383,9,12,1134.13,147.61,1,0.1,31.92,Online
ORD-101568,2023-08-21,2023-08-25,20230821,167,25,26,72.2,21.65,2,0.0,12.42,Debit Card
ORD-101569,2024-01-26,2024-01-28,20240126,755,6,4,3448.15,677.14,4,0.05,35.69,Debit Card
ORD-101570,2022-08-14,2022-08-18,20220814,780,18,21,225.71,60.92,2,0.0,19.4,Credit Card
ORD-101571,2023-06-11,2023-06-13,20230611,508,15,37,151.13,37.57,2,0.1,17.87,Credit Card
ORD-101572,2022-09-05,2022-09-11,20220905,246,13,23,88.83,26.18,1,0.0,14.03,Debit Card
ORD-101573,2024-06-09,2024-06-10,20240609,400,31,13,499.73,57.77,2,0.2,20.57,Credit Card
ORD-101574,2024-06-25,2024-07-01,20240625,704,10,31,47.09,11.29,2,0.15,16.17,Online
ORD-101575,2023-12-19,2023-12-24,20231219,549,16,3,1099.68,188.82,3,0.1,26.05,Cash
ORD-101576,2023-12-14,2023-12-19,20231214,40,20,7,31.45,7.32,5,0.1,18.62,Debit Card
ORD-101577,2023-04-20,2023-04-26,20230420,602,14,20,60.31,20.32,3,0.2,14.31,Credit Card
ORD-101578,2024-07-11,2024-07-18,20240711,719,12,27,907.99,173.67,2,0.0,22.65,Online
ORD-101579,2023-11-22,2023-11-29,20231122,444,9,22,1310.0,225.32,1,0.0,29.95,Online
ORD-101580,2023-12-09,2023-12-13,20231209,310,20,34,5.24,-0.9,1,0.15,8.87,UPI
ORD-101581,2023-11-10,2023-11-14,20231110,227,10,15,30.76,9.67,1,0.0,9.28,Credit Card
ORD-101582,2023-04-07,2023-04-12,20230407,750,32,17,68.18,18.9,2,0.15,12.23,Online
ORD-101583,2024-02-11,2024-02-12,20240211,209,25,17,27.59,4.28,1,0.2,9.83,Credit Card
ORD-101584,2024-09-26,2024-09-28,20240926,791,4,7,544.63,145.47,3,0.05,20.08,Credit Card
ORD-101585,2024-05-05,2024-05-07,20240505,369,13,17,82.06,18.43,1,0.15,15.33,Credit Card
ORD-101586,2024-02-09,2024-02-10,20240209,798,18,25,102.91,22.21,1,0.1,12.99,Online
ORD-101587,2024-10-24,2024-10-27,20241024,357,15,21,67.72,13.62,1,0.15,13.33,UPI
ORD-101588,2023-07-18,2023-07-24,20230718,697,2,26,1214.77,379.47,2,0.0,26.44,Online
ORD-101589,2023-09-19,2023-09-22,20230919,41,29,17,1371.97,294.11,2,0.05,22.06,Credit Card
ORD-101590,2024-04-11,2024-04-15,20240411,455,12,26,668.28,72.72,2,0.2,21.35,Online
ORD-101591,2022-07-13,2022-07-16,20220713,495,10,21,30.11,7.77,1,0.0,13.94,Online
ORD-101592,2024-12-14,2024-12-18,20241214,559,1,19,721.15,179.09,3,0.05,24.03,Credit Card
ORD-101593,2023-06-16,2023-06-20,20230616,27,20,28,16.53,0.98,3,0.2,16.08,Online
ORD-101594,2023-08-27,2023-09-01,20230827,242,6,29,929.44,194.82,1,0.0,27.6,Cash
ORD-101595,2022-02-14,2022-02-16,20220214,353,13,3,604.5,153.93,8,0.2,26.53,Credit Card
ORD-101596,2023-02-15,2023-02-22,20230215,69,22,28,65.65,17.78,5,0.05,24.24,Debit Card
ORD-101597,2024-01-07,2024-01-10,20240107,356,16,6,1211.9,234.89,3,0.05,21.41,Debit Card
ORD-101598,2023-07-20,2023-07-26,20230720,743,23,32,5.59,-2.05,1,0.05,13.51,Credit Card
ORD-101599,2024-10-06,2024-10-12,20241006,421,16,32,1267.97,271.1,3,0.0,22.44,Cash
ORD-101600,2024-11-23,2024-11-29,20241123,552,24,17,31.06,6.79,3,0.0,19.65,Online
ORD-101601,2023-01-18,2023-01-24,20230118,303,5,23,402.18,76.75,3,0.15,22.03,Credit Card
ORD-101602,2024-11-04,2024-11-09,20241104,772,31,19,311.22,59.2,1,0.0,17.6,Online
ORD-101603,2024-10-27,2024-10-30,20241027,761,2,6,1121.73,328.86,2,0.05,21.89,Credit Card
ORD-101604,2024-04-05,2024-04-08,20240405,9,7,31,416.29,140.34,1,0.0,15.31,Cash
ORD-101605,2024-11-15,2024-11-18,20241115,709,4,5,377.66,107.59,2,0.0,16.3,Debit Card
ORD-101606,2023-10-17,2023-10-20,20231017,784,21,21,42.77,12.58,3,0.0,12.93,Credit Card
ORD-101607,2023-09-18,2023-09-20,20230918,319,28,28,12.91,1.64,1,0.0,9.34,Cash
ORD-101608,2022-10-23,2022-10-27,20221023,55,28,20,33.53,5.72,3,0.1,16.23,Credit Card
ORD-101609,2024-11-07,2024-11-11,20241107,686,20,30,51.01,13.43,8,0.05,28.66,Debit Card
ORD-101610,2023-09-15,2023-09-22,20230915,663,30,7,968.91,235.02,4,0.1,20.59,Online
ORD-101611,2024-10-24,2024-10-27,20241024,341,15,26,207.47,50.69,3,0.15,15.22,Credit Card
ORD-101612,2024-02-14,2024-02-21,20240214,564,28,34,10.38,-0.21,1,0.2,9.51,Cash
ORD-101613,2023-03-23,2023-03-26,20230323,711,6,16,828.69,173.44,1,0.0,25.36,Debit Card
ORD-101614,2024-04-15,2024-04-20,20240415,257,2,1,568.13,172.95,1,0.0,25.3,Online
ORD-101615,2023-04-19,2023-04-24,20230419,699,29,6,2258.61,531.15,3,0.0,31.2,Credit Card
ORD-101616,2022-11-03,2022-11-06,20221103,664,15,27,160.57,47.21,2,0.0,16.52,Cash
ORD-101617,2022-12-15,2022-12-19,20221215,172,28,26,34.79,8.8,3,0.0,12.62,Online
ORD-101618,2024-02-16,2024-02-19,20240216,331,30,21,203.65,27.4,1,0.3,20.63,Credit Card
ORD-101619,2024-05-04,2024-05-07,20240504,838,9,31,6920.22,1090.51,6,0.05,47.79,UPI
ORD-101620,2024-10-06,2024-10-08,20241006,76,18,11,333.06,87.66,3,0.05,15.98,Cash
ORD-101621,2023-11-26,2023-12-03,20231126,679,16,10,1681.64,359.5,4,0.0,29.9,Online
ORD-101622,2022-11-27,2022-12-01,20221127,111,21,14,13.12,0.64,1,0.1,11.67,Credit Card
ORD-101623,2023-06-10,2023-06-11,20230610,298,22,40,10.52,-0.24,1,0.15,11.51,UPI
ORD-101624,2024-10-22,2024-10-26,20241022,279,11,7,93.91,31.26,2,0.0,12.64,Credit Card
ORD-101625,2023-03-07,2023-03-10,20230307,215,21,4,11.37,-0.14,1,0.2,10.8,Credit Card
ORD-101626,2024-01-08,2024-01-10,20240108,638,28,9,9.81,-0.93,1,0.2,11.06,Credit Card
ORD-101627,2023-06-08,2023-06-12,20230608,396,13,20,160.7,40.74,2,0.15,16.75,Credit Card
ORD-101628,2024-11-14,2024-11-17,20241114,317,26,33,11.61,0.63,1,0.0,11.8,UPI
ORD-101629,2022-11-09,2022-11-13,20221109,662,12,17,481.98,88.64,1,0.0,22.15,UPI
ORD-101630,2024-09-27,2024-10-03,20240927,526,1,13,1237.64,236.3,6,0.2,32.07,UPI
ORD-101631,2023-11-05,2023-11-08,20231105,241,13,36,262.72,85.2,3,0.0,19.28,Online
ORD-101632,2023-12-03,2023-12-10,20231203,780,17,2,131.43,26.36,1,0.1,14.82,Debit Card
ORD-101633,2022-04-16,2022-04-19,20220416,647,11,38,147.15,-27.98,4,0.25,21.26,UPI
ORD-101634,2023-02-20,2023-02-22,20230220,756,2,24,458.7,101.57,1,0.2,24.34,Online
ORD-101635,2023-01-19,2023-01-22,20230119,690,16,32,3094.38,666.14,8,0.0,41.77,Online
ORD-101636,2023-12-15,2023-12-17,20231215,548,23,19,22.27,4.88,4,0.0,17.88,Credit Card
ORD-101637,2022-03-25,2022-03-29,20220325,830,21,8,14.15,2.25,1,0.0,9.73,Credit Card
ORD-101638,2024-04-21,2024-04-25,20240421,605,31,22,319.26,60.55,1,0.0,18.56,UPI
ORD-101639,2022-06-01,2022-06-03,20220601,699,15,14,141.19,33.17,2,0.15,14.14,Credit Card
ORD-101640,2024-10-11,2024-10-16,20241011,632,21,20,12.27,-0.54,1,0.2,12.75,Debit Card
ORD-101641,2023-12-12,2023-12-17,20231212,746,14,15,76.75,33.08,3,0.0,15.12,Credit Card
ORD-101642,2024-04-14,2024-04-15,20240414,619,16,20,2105.74,453.49,5,0.0,27.93,Credit Card
ORD-101643,2022-03-31,2022-04-02,20220331,54,4,21,172.07,38.46,1,0.1,17.95,Cash
ORD-101644,2022-03-07,2022-03-13,20220307,314,13,24,246.14,74.33,3,0.05,19.7,Online
ORD-101645,2022-04-21,2022-04-23,20220421,467,18,21,329.57,79.47,3,0.1,17.78,Credit Card
ORD-101646,2023-12-29,2023-12-30,20231229,647,15,16,125.24,27.56,2,0.15,17.87,Credit Card
ORD-101647,2022-07-02,2022-07-07,20220702,291,31,11,1023.44,164.72,4,0.1,26.46,Credit Card
ORD-101648,2024-08-05,2024-08-12,20240805,326,24,12,28.55,7.92,3,0.0,13.27,Debit Card
ORD-101649,2022-04-16,2022-04-21,20220416,439,4,9,200.06,53.59,1,0.0,18.36,Credit Card
ORD-101650,2023-08-24,2023-08-31,20230824,67,17,31,139.87,33.75,1,0.0,15.46,Credit Card
ORD-101651,2024-04-19,2024-04-20,20240419,708,11,26,88.0,23.63,2,0.15,12.95,Credit Card
ORD-101652,2024-12-19,2024-12-21,20241219,327,31,27,2134.98,349.67,8,0.1,37.93,Credit Card
ORD-101653,2024-11-13,2024-11-17,20241113,640,11,29,46.63,12.57,1,0.0,14.71,Debit Card
ORD-101654,2023-10-05,2023-10-07,20231005,757,9,6,1045.46,112.91,1,0.15,35.83,Debit Card
ORD-101655,2024-03-31,2024-04-04,20240331,368,23,33,12.43,0.79,2,0.0,15.49,Online
ORD-101656,2024-10-14,2024-10-20,20241014,696,8,16,190.53,22.22,2,0.3,12.73,Online
ORD-101657,2023-05-20,2023-05-26,20230520,758,28,2,74.14,16.42,6,0.05,29.33,Debit Card
ORD-101658,2022-04-01,2022-04-05,20220401,667,25,26,99.14,29.11,3,0.0,18.8,Credit Card
ORD-101659,2022-10-17,2022-10-20,20221017,350,5,6,127.25,19.26,1,0.2,14.05,Credit Card
ORD-101660,2024-09-25,2024-09-28,20240925,73,4,6,154.57,29.8,1,0.2,12.01,Credit Card
ORD-101661,2022-12-25,2022-12-29,20221225,630,21,29,13.45,1.73,1,0.05,9.65,Credit Card
ORD-101662,2024-01-25,2024-01-29,20240125,661,11,38,189.98,60.66,4,0.05,22.09,Debit Card
ORD-101663,2023-02-15,2023-02-22,20230215,168,15,5,170.88,49.85,2,0.0,18.68,UPI
ORD-101664,2022-05-25,2022-05-29,20220525,747,19,33,7.93,-0.65,1,0.1,11.15,Cash
ORD-101665,2024-03-09,2024-03-14,20240309,291,18,35,97.35,16.87,1,0.2,12.99,Credit Card
ORD-101666,2022-05-01,2022-05-05,20220501,5,9,35,2634.59,407.39,2,0.05,40.42,Debit Card
ORD-101667,2022-10-25,2022-10-27,20221025,127,12,3,405.68,66.24,1,0.05,19.39,Credit Card
ORD-101668,2023-08-02,2023-08-09,20230802,689,26,31,36.43,7.81,3,0.05,18.29,Debit Card
ORD-101669,2024-12-21,2024-12-27,20241221,354,31,26,215.61,12.71,1,0.3,19.13,Online
ORD-101670,2022-12-30,2023-01-02,20221230,501,24,3,19.16,4.66,2,0.0,10.78,Online
ORD-101671,2024-07-21,2024-07-25,20240721,814,14,3,57.41,16.59,3,0.25,18.22,Cash
ORD-101672,2023-08-19,2023-08-21,20230819,177,19,30,15.56,1.64,2,0.1,13.54,Online
ORD-101673,2024-09-07,2024-09-08,20240907,565,22,13,8.74,-1.52,1,0.3,11.84,Online
ORD-101674,2024-08-01,2024-08-05,20240801,246,8,37,119.85,25.81,1,0.0,15.29,Cash
ORD-101675,2022-02-15,2022-02-17,20220215,619,30,37,535.7,127.3,2,0.1,18.93,Debit Card
ORD-101676,2022-06-22,2022-06-26,20220622,754,32,15,85.11,28.91,2,0.0,14.67,Credit Card
ORD-101677,2022-01-26,2022-01-30,20220126,306,26,20,33.16,-1.06,4,0.3,22.16,UPI
ORD-101678,2022-10-31,2022-11-05,20221031,494,7,21,437.37,137.49,1,0.05,19.54,Credit Card
ORD-101679,2023-06-18,2023-06-23,20230618,329,3,11,5762.83,1190.21,5,0.1,57.1,Online
ORD-101680,2023-08-02,2023-08-06,20230802,260,29,32,5597.84,1327.05,8,0.0,46.95,Online
ORD-101681,2022-11-09,2022-11-15,20221109,439,19,26,15.89,0.36,2,0.15,16.68,Debit Card
ORD-101682,2022-05-26,2022-05-30,20220526,300,16,30,386.75,76.83,1,0.0,23.59,Online
ORD-101683,2023-05-30,2023-06-02,20230530,356,20,23,14.33,1.17,3,0.2,13.04,Online
ORD-101684,2022-01-31,2022-02-04,20220131,329,27,25,70.27,12.87,1,0.0,13.42,Online
ORD-101685,2023-05-03,2023-05-10,20230503,321,10,1,80.97,26.84,3,0.05,15.86,Online
ORD-101686,2023-07-05,2023-07-08,20230705,193,9,25,5872.12,925.44,5,0.05,40.29,UPI
ORD-101687,2024-11-08,2024-11-13,20241108,463,3,33,2455.81,503.13,2,0.1,35.97,Credit Card
ORD-101688,2022-02-02,2022-02-07,20220202,792,28,15,10.67,-0.81,1,0.1,12.67,Credit Card
ORD-101689,2022-04-04,2022-04-06,20220404,69,4,29,515.66,116.89,3,0.15,19.63,Cash
ORD-101690,2023-07-02,2023-07-08,20230702,84,31,32,1524.76,308.71,5,0.0,32.83,Credit Card
ORD-101691,2022-07-28,2022-07-30,20220728,26,30,8,728.37,174.86,3,0.1,20.66,Credit Card
ORD-101692,2022-10-09,2022-10-10,20221009,120,5,11,623.8,109.49,5,0.2,25.81,Debit Card
ORD-101693,2023-07-23,2023-07-27,20230723,707,3,28,6007.12,1247.45,5,0.1,40.14,Credit Card
ORD-101694,2024-06-01,2024-06-05,20240601,732,11,11,208.02,73.69,4,0.0,15.3,Debit Card
ORD-101695,2024-04-11,2024-04-18,20240411,455,13,9,620.87,158.74,8,0.2,25.4,Debit Card
ORD-101696,2024-10-11,2024-10-15,20241011,206,12,12,992.64,109.95,3,0.2,26.18,UPI
ORD-101697,2022-04-30,2022-05-03,20220430,511,22,17,40.6,10.06,3,0.0,19.97,Debit Card
ORD-101698,2022-12-11,2022-12-13,20221211,114,23,20,4.11,-3.07,1,0.3,13.22,Online
ORD-101699,2022-08-25,2022-08-30,20220825,178,31,35,1024.31,123.49,4,0.2,27.64,Credit Card
ORD-101700,2023-12-28,2024-01-04,20231228,7,13,31,87.55,27.0,1,0.0,10.41,Debit Card
ORD-101701,2022-11-18,2022-11-21,20221118,145,31,17,1858.65,377.6,6,0.0,36.32,Credit Card
ORD-101702,2023-12-11,2023-12-14,20231211,660,3,26,5502.78,1360.73,4,0.0,42.77,Online
ORD-101703,2024-03-31,2024-04-02,20240331,144,10,10,63.0,21.77,2,0.0,13.41,Cash
ORD-101704,2024-04-23,2024-04-27,20240423,587,30,19,228.87,42.17,1,0.2,16.83,Debit Card
ORD-101705,2023-12-01,2023-12-05,20231201,442,28,35,12.12,-0.29,1,0.05,13.3,UPI
ORD-101706,2022-10-28,2022-11-03,20221028,667,10,20,124.49,44.86,4,0.0,21.21,Credit Card
ORD-101707,2023-02-10,2023-02-15,20230210,756,6,1,1793.55,381.92,2,0.0,36.18,Online
ORD-101708,2023-12-22,2023-12-26,20231222,163,12,3,450.92,72.4,1,0.05,25.04,Online
ORD-101709,2023-06-04,2023-06-07,20230604,706,13,11,248.01,76.43,3,0.05,15.47,Credit Card
ORD-101710,2024-02-05,2024-02-12,20240205,755,13,37,90.28,26.92,1,0.0,13.36,Online
ORD-101711,2023-08-23,2023-08-27,20230823,849,25,33,59.53,13.71,2,0.15,11.84,Online
ORD-101712,2024-08-12,2024-08-16,20240812,757,6,30,1740.85,370.89,2,0.0,34.56,Debit Card
ORD-101713,2024-12-22,2024-12-28,20241222,160,23,11,9.64,-0.46,2,0.15,13.42,Credit Card
ORD-101714,2022-06-17,2022-06-24,20220617,267,8,33,133.37,30.43,1,0.0,12.12,Credit Card
ORD-101715,2023-08-05,2023-08-09,20230805,706,7,23,443.83,138.62,1,0.05,22.42,Credit Card
ORD-101716,2023-06-23,2023-06-26,20230623,745,7,40,399.89,116.11,1,0.1,22.45,Credit Card
ORD-101717,2022-09-28,2022-10-02,20220928,193,24,6,9.61,-0.85,1,0.1,13.41,Online
ORD-101718,2024-12-22,2024-12-25,20241222,168,1,28,211.69,39.81,1,0.15,19.33,Credit Card
ORD-101719,2023-10-05,2023-10-09,20231005,750,16,28,1127.24,239.4,3,0.0,24.56,Online
ORD-101720,2024-12-28,2024-12-31,20241228,844,11,1,191.12,65.41,4,0.0,20.62,Online
ORD-101721,2024-12-13,2024-12-15,20241213,315,10,33,25.57,4.13,1,0.2,13.05,Online
ORD-101722,2022-04-10,2022-04-17,20220410,300,26,1,22.11,2.65,2,0.1,15.8,UPI
ORD-101723,2023-02-14,2023-02-18,20230214,164,21,2,28.19,6.45,2,0.05,12.19,Credit Card
ORD-101724,2024-11-03,2024-11-09,20241103,74,32,8,38.97,11.26,1,0.0,12.36,Credit Card
ORD-101725,2022-05-25,2022-05-27,20220525,709,27,10,134.89,22.81,2,0.1,15.75,Credit Card
ORD-101726,2023-03-19,2023-03-25,20230319,542,23,37,5.23,-1.27,1,0.1,10.51,Online
ORD-101727,2022-11-28,2022-12-01,20221128,380,31,17,792.85,127.21,3,0.1,21.63,Online
ORD-101728,2023-11-08,2023-11-12,20231108,356,12,7,912.33,157.39,2,0.05,19.51,Cash
ORD-101729,2023-05-16,2023-05-21,20230516,729,32,1,121.71,43.81,3,0.0,13.92,Credit Card
ORD-101730,2023-08-11,2023-08-15,20230811,458,9,9,2470.02,332.24,2,0.1,38.74,Online
ORD-101731,2024-08-02,2024-08-05,20240802,435,15,11,232.17,71.19,3,0.0,15.5,Cash
ORD-101732,2022-04-11,2022-04-14,20220411,208,16,1,357.67,65.59,1,0.05,16.98,Online
